molecule,point_index,bond_length_A,q_A,E_RHF_Ha,E_FCI_Ha,E_corr_Ha,E_corr_mHa,display_reference_Ha,display_RHF,display_FCI,display_unit
H2O,22,1.0399422121972106,0.05053289351774959,-74.96071801550896,-75.02247571988882,-0.061757704379857614,-61.757704379857614,-74.96590119230045,5.183176791490496,-56.57452758836712,mHa
H2O,23,1.0477165035076337,0.05830718482817265,-74.9590958873919,-75.02205094588994,-0.06295505849804783,-62.95505849804783,-74.96590119230045,6.805304908553467,-56.14975358949437,mHa
H2O,24,1.0554907948180567,0.06608147613859572,-74.95728030848984,-75.02145208165783,-0.06417177316798472,-64.17177316798472,-74.96590119230045,8.620883810607438,-55.55088935737729,mHa
H2O,25,1.0632650861284798,0.07385576744901878,-74.95527977422806,-75.02068777880727,-0.06540800457921137,-65.40800457921137,-74.96590119230045,10.621418072389588,-54.78658650682178,mHa
H2O,26,1.0710393774389029,0.08163005875944185,-74.95310245527196,-75.01976635888096,-0.06666390360899754,-66.66390360899754,-74.96590119230045,12.798737028489882,-53.86516658050766,mHa
H2O,27,1.078813668749326,0.08940435006986491,-74.95075621094247,-75.01869582675288,-0.06793961581040264,-67.93961581040264,-74.96590119230045,15.144981357977372,-52.79463445242527,mHa
H2O,28,1.0865879600597488,0.09717864138028776,-74.94824860174691,-75.01748388316497,-0.06923528141805946,-69.23528141805946,-74.96590119230045,17.652590553538516,-51.58269086452094,mHa
H2O,29,1.0943622513701718,0.10495293269071082,-74.94558690110547,-75.01613793647545,-0.07055103536997365,-70.55103536997365,-74.96590119230045,20.314291194978296,-50.23674417499535,mHa
H2O,30,1.102136542680595,0.11272722400113389,-74.94277810634824,-75.01466511369377,-0.07188700734552356,-71.88700734552356,-74.96590119230045,23.123085952207134,-48.76392139331642,mHa
H2S,1,1.2030703521648283,-0.1255856989017472,-394.2844813091399,-394.31764922400566,-0.03316791486577131,-33.16791486577131,-394.31163005927584,27.148750135950195,-6.019164729821114,mHa
H2S,2,1.2117314348477073,-0.11692461621886818,-394.28841997776124,-394.3221034367017,-0.03368345894045888,-33.68345894045888,-394.31163005927584,23.210081514605463,-10.473377425853414,mHa
H2S,3,1.2203925175305865,-0.10826353353598894,-394.29200294202366,-394.3262132705942,-0.03421032857056616,-34.21032857056616,-394.31163005927584,19.62711725218469,-14.583211318381473,mHa
H2S,4,1.2290536002134655,-0.09960245085310993,-394.2952433631079,-394.3299920102045,-0.03474864709659187,-34.74864709659187,-394.31163005927584,16.38669616795596,-18.361950928635906,mHa
H2S,5,1.2377146828963448,-0.09094136817023069,-394.29815392871103,-394.3334524684906,-0.035298539779546445,-35.298539779546445,-394.31163005927584,13.476130564811228,-21.822409214735217,mHa
H2S,6,1.2463757655792238,-0.08228028548735167,-394.30074687045214,-394.33660700418267,-0.0358601337305231,-35.8601337305231,-394.31163005927584,10.883188823697765,-24.976944906825338,mHa
H2S,7,1.255036848262103,-0.07361920280447243,-394.30303398063916,-394.33946753847636,-0.03643355783719926,-36.43355783719926,-394.31163005927584,8.596078636685434,-27.837479200513826,mHa
H2S,8,1.263697930944982,-0.06495812012159341,-394.3050266284165,-394.3420455711027,-0.03701894268618844,-37.01894268618844,-394.31163005927584,6.603430859343007,-30.41551182684543,mHa
H2S,9,1.2723590136278613,-0.05629703743871417,-394.306735775309,-394.34435219580166,-0.03761642049266811,-37.61642049266811,-394.31163005927584,4.894283966848434,-32.72213652581968,mHa
H2S,10,1.2810200963107403,-0.04763595475583515,-394.30817199020595,-394.34639811522527,-0.03822612501932099,-38.22612501932099,-394.31163005927584,3.4580690698930994,-34.76805594942789,mHa
H2S,11,1.2896811789936193,-0.038974872072956135,-394.3093454637926,-394.34819365529376,-0.03884819150113117,-38.84819150113117,-394.31163005927584,2.2845954832177995,-36.56359601791337,mHa
H2S,12,1.2983422616764986,-0.030313789390076895,-394.31026602246015,-394.34974877902414,-0.03948275656398437,-39.48275656398437,-394.31163005927584,1.3640368156870863,-38.11871974829728,mHa
H2S,13,1.3070033443593776,-0.021652706707197877,-394.3109431417073,-394.35107309985494,-0.040129958147645084,-40.129958147645084,-394.31163005927584,0.6869175685437767,-39.44304057910131,mHa
H2S,14,1.3156644270422568,-0.012991624024318638,-394.3113859590629,-394.3521758944826,-0.04078993541975251,-40.78993541975251,-394.31163005927584,0.24410021296716877,-40.54583520678534,mHa
H2S,15,1.3243255097251359,-0.00433054134143962,-394.31160328653726,-394.3530661152342,-0.04146282869692186,-41.46282869692186,-394.31163005927584,0.02677273857898399,-41.43605595834288,mHa
H2S,16,1.332986592408015,0.00433054134143962,-394.31160362262483,-394.35375240198505,-0.042148779360218214,-42.148779360218214,-394.31163005927584,0.02643665101231818,-42.122342709205896,mHa
H2S,17,1.341647675090894,0.012991624024318638,-394.3113951638824,-394.35424309365067,-0.04284792976824292,-42.84792976824292,-394.31163005927584,0.23489539341881027,-42.61303437482411,mHa
H2S,18,1.3503087577737733,0.021652706707197877,-394.31098581608023,-394.35454623925216,-0.04356042317192532,-43.56042317192532,-394.31163005927584,0.6442431956088512,-42.91617997631647,mHa
H2S,19,1.3589698404566524,0.030313789390076895,-394.3103832049609,-394.35466960858855,-0.044286403627666004,-44.286403627666004,-394.31163005927584,1.2468543149566358,-43.03954931270937,mHa
H2S,20,1.3676309231395316,0.038974872072956135,-394.3095946866061,-394.35462070251253,-0.04502601590644417,-45.02601590644417,-394.31163005927584,2.035372669752178,-42.990643236691994,mHa
H2S,21,1.3762920058224106,0.04763595475583515,-394.3086273574314,-394.3544067628387,-0.045779405407301965,-45.779405407301965,-394.31163005927584,3.0027018444229725,-42.77670356287899,mHa
H2S,22,1.3849530885052896,0.05629703743871417,-394.307488063826,-394.3540347818871,-0.04654671806110855,-46.54671806110855,-394.31163005927584,4.141995449856495,-42.404722611252055,mHa
H2S,23,1.3936141711881689,0.06495812012159341,-394.30618341143395,-394.3535115116781,-0.04732810024415812,-47.32810024415812,-394.31163005927584,5.446647841893082,-41.88145240226504,mHa
H2S,24,1.402275253871048,0.07361920280447243,-394.30471977410934,-394.3528434727889,-0.04812369867954658,-48.12369867954658,-394.31163005927584,6.9102851664979426,-41.213413513048636,mHa
H2S,25,1.4109363365539271,0.08228028548735167,-394.3031033025438,-394.3520369628902,-0.048933660346449415,-48.933660346449415,-394.31163005927584,8.526756732067042,-40.40690361438237,mHa
H2S,26,1.4195974192368062,0.09094136817023069,-394.30133993257874,-394.3510980649611,-0.04975813238235105,-49.75813238235105,-394.31163005927584,10.290126697100277,-39.46800568525077,mHa
H2S,27,1.4282585019196854,0.09960245085310993,-394.29943539321897,-394.35003265520425,-0.050597261985274145,-50.597261985274145,-394.31163005927584,12.194666056871029,-38.402595928403116,mHa
H2S,28,1.4369195846025644,0.10826353353598894,-394.29739521435,-394.34884641066986,-0.05145119631987427,-51.45119631987427,-394.31163005927584,14.23484492585203,-37.21635139402224,mHa
H2S,29,1.4455806672854434,0.11692461621886796,-394.29522473417575,-394.347544816587,-0.05232008241125641,-52.32008241125641,-394.31163005927584,16.40532510009507,-35.91475731116134,mHa
H2S,30,1.4542417499683227,0.1255856989017472,-394.2929291063803,-394.3461331734335,-0.05320406705317282,-53.20406705317282,-394.31163005927584,18.700952895528644,-34.50311415764418,mHa
N2,1,1.0602973735344006,-0.07355392064141952,-107.47926683532586,-107.62503083003969,-0.14576399471383183,-145.76399471383183,-107.50065426275155,21.387427425693772,-124.37656728813806,mHa
N2,2,1.0653700577165675,-0.06848123645925264,-107.48232151347028,-107.62952685650184,-0.1472053430315583,-147.2053430315583,-107.50065426275155,18.33274928127082,-128.87259375028748,mHa
N2,3,1.0704427418987343,-0.06340855227708575,-107.48511134323486,-107.63376856904458,-0.14865722580971408,-148.65722580971408,-107.50065426275155,15.54291951669029,-133.1143062930238,mHa
N2,4,1.0755154260809012,-0.058335868094918863,-107.48764430886756,-107.63776395700583,-0.15011964813827205,-150.11964813827205,-107.50065426275155,13.009953883994285,-137.10969425427777,mHa
N2,5,1.0805881102630681,-0.05326318391275198,-107.489928179267,-107.64152079292647,-0.1515926136594743,-151.5926136594743,-107.50065426275155,10.72608348455617,-140.86653017491813,mHa
N2,6,1.0856607944452348,-0.04819049973058531,-107.49197051349537,-107.64504663811122,-0.15307612461585052,-153.07612461585052,-107.50065426275155,8.68374925617843,-144.3923753596721,mHa
N2,7,1.0907334786274017,-0.043117815548418426,-107.49377866615201,-107.64834884805192,-0.15457018189991345,-154.57018189991345,-107.50065426275155,6.8755965995421775,-147.69458530037127,mHa
N2,8,1.0958061628095686,-0.03804513136625154,-107.49535979260683,-107.65143457770868,-0.15607478510185047,-156.07478510185047,-107.50065426275155,5.294470144718844,-150.78031495713162,mHa
N2,9,1.1008788469917354,-0.03297244718408465,-107.49672085410302,-107.65431078666099,-0.15758993255796838,-157.58993255796838,-107.50065426275155,3.933408648535419,-153.65652390943296,mHa
N2,10,1.1059515311739023,-0.027899763001917766,-107.49786862272774,-107.65698424412616,-0.15911562139842772,-159.11562139842772,-107.50065426275155,2.785640023816427,-156.3299813746113,mHa
N2,11,1.1110242153560692,-0.02282707881975088,-107.49880968625473,-107.6594615338502,-0.16065184759547435,-160.65184759547435,-107.50065426275155,1.8445764968220146,-158.80727109865234,mHa
N2,12,1.116096899538236,-0.017754394637583992,-107.49955045286629,-107.6617490588769,-0.16219860601060532,-162.19860601060532,-107.50065426275155,1.1038098852651501,-161.09479612534017,mHa
N2,13,1.121169583720403,-0.012681710455417106,-107.50009715575379,-107.66385304619733,-0.16375589044353944,-163.75589044353944,-107.50065426275155,0.5571069977605703,-163.19878344577887,mHa
N2,14,1.1262422679025699,-0.007609026273250219,-107.50045585760213,-107.66577955128143,-0.1653236936792979,-165.3236936792979,-107.50065426275155,0.1984051494190453,-165.12528852987884,mHa
N2,15,1.1313149520847368,-0.0025363420910833323,-107.50063245496105,-107.66753446249776,-0.1669020075367058,-166.9020075367058,-107.50065426275155,0.02180779050320325,-166.8801997462026,mHa
N2,16,1.1363876362669036,0.0025363420910835544,-107.50063268250452,-107.66912350542182,-0.1684908229173061,-168.4908229173061,-107.50065426275155,0.02158024703646788,-168.46924267026964,mHa
N2,17,1.1414603204490703,0.007609026273250219,-107.5004621171847,-107.67055224703923,-0.17009012985452898,-170.09012985452898,-107.50065426275155,0.1921455668565386,-169.89798428767244,mHa
N2,18,1.1465330046312372,0.012681710455417106,-107.50012618228016,-107.67182609984214,-0.17169991756198044,-171.69991756198044,-107.50065426275155,0.5280804713976295,-171.1718370905828,mHa
N2,19,1.151605688813404,0.017754394637583992,-107.49963015134269,-107.67295032582676,-0.17332017448407555,-173.32017448407555,-107.50065426275155,1.0241114088671566,-172.2960630752084,mHa
N2,20,1.156678372995571,0.02282707881975088,-107.49897915204599,-107.67393004039218,-0.17495088834618855,-174.95088834618855,-107.50065426275155,1.675110705562588,-173.27577764062596,mHa
N2,21,1.1617510571777379,0.027899763001917766,-107.49817816993622,-107.67477021614108,-0.1765920462048598,-176.5920462048598,-107.50065426275155,2.4760928153284567,-174.11595338953134,mHa
N2,22,1.1668237413599047,0.03297244718408465,-107.4972320520916,-107.67547568659138,-0.1782436344997791,-178.2436344997791,-107.50065426275155,3.4222106599486324,-174.82142383983046,mHa
N2,23,1.1718964255420716,0.03804513136625154,-107.49614551068953,-107.67605114979506,-0.17990563910552737,-179.90563910552737,-107.50065426275155,4.508752062022836,-175.39688704350453,mHa
N2,24,1.1769691097242385,0.043117815548418426,-107.49492312648441,-107.67650117186858,-0.1815780453841711,-181.5780453841711,-107.50065426275155,5.731136267144166,-175.84690911702694,mHa
N2,25,1.1820417939064054,0.04819049973058531,-107.49356935220213,-107.67683019044063,-0.18326083823849615,-183.26083823849615,-107.50065426275155,7.0849105494232845,-176.17592768907286,mHa
N2,26,1.187114478088572,0.05326318391275198,-107.49208851584709,-107.6770425180132,-0.18495400216610847,-184.95400216610847,-107.50065426275155,8.56574690446621,-176.38825526164226,mHa
N2,27,1.192187162270739,0.058335868094918863,-107.49048482393151,-107.6771423452455,-0.1866575213139896,-186.6575213139896,-107.50065426275155,10.169438820042842,-176.48808249394676,mHa
N2,28,1.1972598464529058,0.06340855227708575,-107.48876236462318,-107.67713374415729,-0.18837137953410377,-188.37137953410377,-107.50065426275155,11.891898128368439,-176.47948140573533,mHa
N2,29,1.2023325306350727,0.06848123645925264,-107.48692511081623,-107.67702067125452,-0.19009556043829434,-190.09556043829434,-107.50065426275155,13.729151935322648,-176.3664085029717,mHa
N2,30,1.2074052148172396,0.07355392064141952,-107.48497692312893,-107.67680697058566,-0.19183004745673315,-191.83004745673315,-107.50065426275155,15.677339622627073,-176.15270783410608,mHa
CO,1,1.0680981974213024,-0.07738247822838762,-111.20558784121425,-111.33145825672895,-0.12587041551469724,-125.87041551469724,-111.22544951413587,19.86167292162122,-106.00874259307602,mHa
CO,2,1.0734349200577429,-0.07204575559194715,-111.20843337018277,-111.33539490324412,-0.1269615330613476,-126.96153306134761,-111.22544951413587,17.016143953100027,-109.94538910824758,mHa
CO,3,1.0787716426941834,-0.06670903295550668,-111.21103015604507,-111.33908861688181,-0.12805846083674055,-128.05846083674055,-111.22544951413587,14.41935809080519,-113.63910274593536,mHa
CO,4,1.084108365330624,-0.06137231031906598,-111.21338604585026,-111.34254724596937,-0.12916120011911403,-129.16120011911403,-111.22544951413587,12.063468285617773,-117.09773183349625,mHa
CO,5,1.0894450879670645,-0.05603558768262551,-111.2155086564643,-111.34577840683163,-0.1302697503673329,-130.2697503673329,-111.22544951413587,9.940857671580261,-120.32889269575264,mHa
CO,6,1.094781810603505,-0.05069886504618504,-111.21740538189371,-111.34878949110482,-0.13138410921111188,-131.38410921111188,-111.22544951413587,8.04413224216205,-123.33997696894983,mHa
CO,7,1.1001185332399455,-0.045362142409744566,-111.21908340032716,-111.35158767276883,-0.13250427244166474,-132.50427244166474,-111.22544951413587,6.366113808709883,-126.13815863295486,mHa
CO,8,1.1054552558763862,-0.04002541977330387,-111.22054968090663,-111.35417991490687,-0.13363023400023621,-133.63023400023621,-111.22544951413587,4.899833229245587,-128.73040077099063,mHa
CO,9,1.1107919785128266,-0.0346886971368634,-111.22181099024382,-111.35657297621194,-0.13476198596811173,-134.76198596811173,-111.22544951413587,3.638523892050216,-131.12346207606151,mHa
CO,10,1.116128701149267,-0.029351974500422928,-111.22287389869027,-111.35877341724473,-0.13589951855446714,-135.89951855446714,-111.22544951413587,2.575615445607582,-133.32390310885955,mHa
CO,11,1.1214654237857076,-0.024015251863982456,-111.2237447863726,-111.36078760645681,-0.1370428200842042,-137.0428200842042,-111.22544951413587,1.7047277632684654,-135.33809232093574,mHa
CO,12,1.1268021464221483,-0.018678529227541762,-111.22442984900388,-111.36262172599012,-0.1381918769862409,-138.1918769862409,-111.22544951413587,1.0196651319915873,-137.17221185424933,mHa
CO,13,1.1321388690585887,-0.01334180659110129,-111.224935103484,-111.36428177726437,-0.13934667378036636,-139.34667378036636,-111.22544951413587,0.5144106518741864,-138.83226312849217,mHa
CO,14,1.1374755916950292,-0.008005083954660819,-111.22526639329448,-111.36577358635684,-0.14050719306236203,-140.50719306236203,-111.22544951413587,0.1831208413989316,-140.3240722209631,mHa
CO,15,1.1428123143314697,-0.002668361318220347,-111.22542939369924,-111.36710280919208,-0.14167341549283208,-141.67341549283208,-111.22544951413587,0.020120436630577387,-141.6532950562015,mHa
CO,16,1.1481490369679104,0.002668361318220347,-111.2254296167613,-111.36827493654263,-0.14284531978132975,-142.84531978132975,-111.22544951413587,0.019897374571087312,-142.82542240675866,mHa
CO,17,1.1534857596043508,0.008005083954660819,-111.22527241618096,-111.36929529885336,-0.14402288267240237,-144.02288267240237,-111.22544951413587,0.17709795491782643,-143.84578471748455,mHa
CO,18,1.1588224822407913,0.01334180659110129,-111.22496299196679,-111.37016907089745,-0.14520607893065574,-145.20607893065574,-111.22544951413587,0.4865221690835142,-144.71955676157222,mHa
CO,19,1.1641592048772318,0.018678529227541762,-111.22450639494483,-111.37090127627062,-0.14639488132579004,-146.39488132579004,-111.22544951413587,0.9431191910493908,-145.45176213474065,mHa
CO,20,1.1694959275136725,0.024015251863982456,-111.22390753111516,-111.37149679173172,-0.14758926061655586,-147.58926061655586,-111.22544951413587,1.5419830207150653,-146.0472775958408,mHa
CO,21,1.174832650150113,0.029351974500422928,-111.22317116586129,-111.3719603513966,-0.14878918553530696,-148.78918553530696,-111.22544951413587,2.278348274586506,-146.51083726072045,mHa
CO,22,1.1801693727865534,0.0346886971368634,-111.22230192802016,-111.37229655079202,-0.1499946227718567,-149.9946227718567,-111.22544951413587,3.1475861157161944,-146.84703665614052,mHa
CO,23,1.185506095422994,0.04002541977330387,-111.22130431381973,-111.37250985077605,-0.15120553695632566,-151.20553695632566,-111.22544951413587,4.145200316145292,-147.06033664018037,mHa
CO,24,1.1908428180594346,0.045362142409744566,-111.2201826906884,-111.37260458133014,-0.15242189064173317,-152.42189064173317,-111.22544951413587,5.26682344747087,-147.1550671942623,mHa
CO,25,1.196179540695875,0.05069886504618504,-111.2189413009442,-111.37258494523206,-0.15364364428786814,-153.64364428786814,-111.22544951413587,6.5082131916796016,-147.13543109618854,mHa
CO,26,1.2015162633323155,0.05603558768262551,-111.21758426536837,-111.37245502161034,-0.15487075624196223,-154.87075624196223,-111.22544951413587,7.865248767501498,-147.00550747446073,mHa
CO,27,1.206852985968756,0.06137231031906598,-111.21611558666888,-111.37221876938936,-0.15610318272048573,-156.10318272048573,-111.22544951413587,9.333927466997238,-146.7692552534885,mHa
CO,28,1.2121897086051967,0.06670903295550668,-111.21453915283864,-111.37188003062836,-0.1573408777897214,-157.3408777897214,-111.22544951413587,10.910361297234772,-146.43051649248662,mHa
CO,29,1.2175264312416372,0.07204575559194715,-111.2128587404124,-111.37144253375872,-0.1585837933463239,-158.5837933463239,-111.22544951413587,12.590773723474058,-145.99301962284983,mHa
CO,30,1.2228631538780776,0.07738247822838762,-111.21107801763176,-111.37090989672714,-0.15983187909537833,-159.83187909537833,-111.22544951413587,14.371496504111292,-145.46038259126703,mHa
H2O2,1,1.3066258024314503,-0.08962289109002786,-148.75320280401903,-148.8497352212124,-0.09653241719337302,-96.53241719337302,-148.76499662127247,11.793817253447969,-84.73859993992505,mHa
H2O2,2,1.312806691472142,-0.08344200204933627,-148.75487933763537,-148.85201122892397,-0.09713189128859767,-97.13189128859767,-148.76499662127247,10.117283637100627,-87.01460765149704,mHa
H2O2,3,1.3189875805128335,-0.07726111300864469,-148.75641223174836,-148.85415393496473,-0.09774170321637143,-97.74170321637143,-148.76499662127247,8.584389524116887,-89.15731369225455,mHa
H2O2,4,1.325168469553525,-0.0710802239679531,-148.75780556755922,-148.85616744516219,-0.09836187760296866,-98.36187760296866,-148.76499662127247,7.191053713256679,-91.17082388971198,mHa
H2O2,5,1.3313493585942167,-0.06489933492726152,-148.75906331392986,-148.85805575444385,-0.09899244051399592,-98.99244051399592,-148.76499662127247,5.93330734261599,-93.05913317137993,mHa
H2O2,6,1.3375302476349082,-0.05871844588656994,-148.76018933179887,-148.85982275114594,-0.0996334193470716,-99.6334193470716,-148.76499662127247,4.80728947360376,-94.82612987346783,mHa
H2O2,7,1.3437111366755998,-0.05253755684587835,-148.76118737840739,-148.8614722211314,-0.10028484272402238,-100.28484272402238,-148.76499662127247,3.809242865088436,-96.47559985893395,mHa
H2O2,8,1.3498920257162914,-0.04635666780518677,-148.7620611113313,-148.86300785171335,-0.10094674038205653,-100.94674038205653,-148.76499662127247,2.9355099411816354,-98.0112304408749,mHa
H2O2,9,1.356072914756983,-0.040175778764495185,-148.7628140923331,-148.86443323539763,-0.10161914306453923,-101.61914306453923,-148.76499662127247,2.182528939385975,-99.43661412515326,mHa
H2O2,10,1.3622538037976746,-0.0339948897238036,-148.7634497910374,-148.86575187345187,-0.10230208241446803,-102.30208241446803,-148.76499662127247,1.5468302350711838,-100.75525217939685,mHa
H2O2,11,1.3684346928383662,-0.027814000683112017,-148.76397158842792,-148.86696717928967,-0.10299559086175236,-102.99559086175236,-148.76499662127247,1.0250328445522428,-101.97055801720012,mHa
H2O2,12,1.3746155818790577,-0.021633111642420433,-148.7643827801827,-148.86808248169706,-0.10369970151435837,-103.69970151435837,-148.76499662127247,0.6138410897733593,-103.08586042458501,mHa
H2O2,13,1.3807964709197493,-0.015452222601728849,-148.7646865798452,-148.86910102788835,-0.10441444804314415,-104.41444804314415,-148.76499662127247,0.3100414272694252,-104.10440661587472,mHa
H2O2,14,1.386977359960441,-0.009271333561037265,-148.76488612183906,-148.870025986408,-0.10513986456894031,-105.13986456894031,-148.76499662127247,0.11049943341845392,-105.02936513552186,mHa
H2O2,15,1.3931582490011323,-0.003090444520345903,-148.76498446433556,-148.8708604498787,-0.10587598554315036,-105.87598554315036,-148.76499662127247,0.012156936918472638,-105.86382860623189,mHa
H2O2,16,1.399339138041824,0.003090444520345903,-148.76498459197214,-148.8716074376011,-0.10662284562897639,-106.62284562897639,-148.76499662127247,0.012029300336280357,-106.61081632864011,mHa
H2O2,17,1.4055200270825154,0.009271333561037265,-148.764889418433,-148.8722698980112,-0.10738047957821095,-107.38047957821095,-148.76499662127247,0.10720283947307507,-107.27327673873788,mHa
H2O2,18,1.411700916123207,0.015452222601728849,-148.76470178889457,-148.87285071100075,-0.10814892210618154,-108.14892210618154,-148.76499662127247,0.29483237790373096,-107.85408972827781,mHa
H2O2,19,1.4178818051638986,0.021633111642420433,-148.76442448234246,-148.87335269010526,-0.10892820776280132,-108.92820776280132,-148.76499662127247,0.5721389300106239,-108.3560688327907,mHa
H2O2,20,1.4240626942045902,0.027814000683112017,-148.76406021376403,-148.87377858456418,-0.10971837080015234,-109.71837080015234,-148.76499662127247,0.9364075084477008,-108.78196329170464,mHa
H2O2,21,1.4302435832452818,0.0339948897238036,-148.76361163622167,-148.8741310812598,-0.11051944503813615,-110.51944503813615,-148.76499662127247,1.3849850508051986,-109.13445998733096,mHa
H2O2,22,1.4364244722859734,0.040175778764495185,-148.76308134281325,-148.87441280653854,-0.11133146372529268,-111.33146372529268,-148.76499662127247,1.915278459222236,-109.41618526607044,mHa
H2O2,23,1.442605361326665,0.04635666780518677,-148.7624718685227,-148.8746263279211,-0.11215445939839697,-112.15445939839697,-148.76499662127247,2.5247527497640476,-109.62970664863292,mHa
H2O2,24,1.4487862503673565,0.05253755684587835,-148.76178569196875,-148.87477415570345,-0.11298846373469473,-112.98846373469473,-148.76499662127247,3.2109293037194675,-109.77753443097527,mHa
H2O2,25,1.4549671394080481,0.05871844588656994,-148.76102523705163,-148.87485874445912,-0.11383350740749165,-113.83350740749165,-148.76499662127247,3.971384220847085,-109.86212318664457,mHa
H2O2,26,1.4611480284487397,0.06489933492726152,-148.76019287450922,-148.87488249444033,-0.11468961993111293,-114.68961993111293,-148.76499662127247,4.803746763258232,-109.8858731678547,mHa
H2O2,27,1.4673289174894313,0.0710802239679531,-148.75929092338123,-148.87484775288965,-0.11555682950842083,-115.55682950842083,-148.76499662127247,5.705697891244199,-109.85113161717663,mHa
H2O2,28,1.4735098065301229,0.07726111300864469,-148.75832165239007,-148.8747568152626,-0.11643516287253419,-116.43516287253419,-148.76499662127247,6.674968882407484,-109.76019399012671,mHa
H2O2,29,1.4796906955708145,0.08344200204933627,-148.75728728124096,-148.87461192636874,-0.11732464512778051,-117.32464512778051,-148.76499662127247,7.709340031510692,-109.61530509626982,mHa
H2O2,30,1.485871584611506,0.08962289109002786,-148.75618998184495,-148.87441528142995,-0.11822529958499217,-118.22529958499217,-148.76499662127247,8.806639427518803,-109.41866015747337,mHa
