molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,MB-1,5,test,15,488,train,0.0006637982642416653,0.0006966266589701324,0.6966266589701323,0.0009017306642750985,0.9017306642750985,0.0022928998608684747,2.2928998608684745,0.0029531879425628016,2.953187942562802,1
CO,MB-1,6,train,15,498,train,0.0005766317311976817,0.0005766317311976817,0.5766317311976817,0.0006931451187657528,0.6931451187657528,0.0014229737998625036,1.4229737998625036,0.0020961249804856696,2.0961249804856696,1
CO,MB-1,6,test,15,498,train,0.0005766317311976817,0.0006011630275952918,0.6011630275952917,0.0007301708077694018,0.7301708077694018,0.001731046227751637,1.731046227751637,0.002394876631413828,2.394876631413828,1
CO,MB-1,7,train,15,500,train,0.006921252367964091,0.006921252367964091,6.921252367964091,0.008014517770612269,8.014517770612269,0.01403359078308386,14.03359078308386,0.025882202372376623,25.88220237237662,1
CO,MB-1,7,test,15,500,train,0.006921252367964091,0.007045134452597334,7.045134452597335,0.008205930449647883,8.205930449647884,0.015077134724699015,15.077134724699015,0.026113432226687522,26.11343222668752,1
CO,MB-1,8,train,15,500,train,0.0005254558601824906,0.0005254558601824906,0.5254558601824907,0.0006339070069318918,0.6339070069318917,0.0013061332240161816,1.3061332240161816,0.001918412296431915,1.918412296431915,1
CO,MB-1,8,test,15,500,train,0.0005254558601824906,0.000549844076340339,0.5498440763403389,0.000668942283938083,0.668942283938083,0.0015917684318183523,1.5917684318183523,0.002195425428569042,2.195425428569042,1
CO,MB-1,9,train,15,496,train,0.000679255065280096,0.000679255065280096,0.679255065280096,0.0008171642218072012,0.8171642218072012,0.001671578980990851,1.671578980990851,0.0024366157469256633,2.4366157469256633,1
CO,MB-1,9,test,15,496,train,0.000679255065280096,0.0007002494163370694,0.7002494163370694,0.0008544090188414422,0.8544090188414422,0.002013781182662433,2.013781182662433,0.002775499093351619,2.775499093351619,1
CO,MB-1,10,train,15,494,train,0.0005521857053690793,0.0005521857053690793,0.5521857053690793,0.0006730021071929271,0.6730021071929271,0.0014588192110917275,1.4588192110917275,0.002061672511208007,2.061672511208007,1
CO,MB-1,10,test,15,494,train,0.0005521857053690793,0.0005769384755294649,0.5769384755294649,0.0007184332461250877,0.7184332461250877,0.0017598747642917356,1.7598747642917356,0.0023559702648060232,2.3559702648060235,1
CO,MB-1,11,train,15,499,train,0.0007056424882317114,0.0007056424882317114,0.7056424882317114,0.0009090867033940847,0.9090867033940847,0.0023273162925949165,2.3273162925949165,0.0030921267613854553,3.0921267613854555,1
CO,MB-1,11,test,15,499,train,0.0007056424882317114,0.0007809714994042187,0.7809714994042187,0.0010451671193153198,1.0451671193153198,0.0027060752665298837,2.7060752665298837,0.003477722753226553,3.477722753226553,1
CO,MB-1,12,train,15,499,train,0.000592003322622664,0.000592003322622664,0.592003322622664,0.000733514465821602,0.733514465821602,0.0017758562840365921,1.7758562840365921,0.0023846988566866845,2.3846988566866845,1
CO,MB-1,12,test,15,499,train,0.000592003322622664,0.000623959203225366,0.623959203225366,0.0008157255092905099,0.8157255092905099,0.0021053245930777453,2.1053245930777456,0.0027237641202245977,2.7237641202245975,1
CO,MB-1,13,train,15,499,train,0.0006306473027448522,0.0006306473027448522,0.6306473027448523,0.0008165683783864171,0.816568378386417,0.002093346696136339,2.093346696136339,0.0027398917581895055,2.7398917581895055,1
CO,MB-1,13,test,15,499,train,0.0006306473027448522,0.0006926753780084985,0.6926753780084985,0.0009324042208611799,0.9324042208611799,0.002434483583118513,2.4344835831185128,0.0030773334467190105,3.0773334467190105,1
CO,MB-1,14,train,15,497,train,0.0007389024607126963,0.0007389024607126963,0.7389024607126964,0.0009488991479555832,0.9488991479555833,0.0023938275561881106,2.3938275561881106,0.0032020756511134396,3.2020756511134394,1
CO,MB-1,14,test,15,497,train,0.0007389024607126963,0.0008212515659953586,0.8212515659953586,0.001090068318322326,1.090068318322326,0.002763483670274486,2.7634836702744856,0.0035643783265801587,3.564378326580159,1
CO,MB-1,15,train,15,499,train,0.0022418947671740646,0.0022418947671740646,2.2418947671740646,0.0026634068540063163,2.6634068540063165,0.005624095668116946,5.624095668116946,0.008324234567132327,8.324234567132327,1
CO,MB-1,15,test,15,499,train,0.0022418947671740646,0.0023577769112398837,2.357776911239884,0.0028701619974328546,2.8701619974328545,0.006182992118024699,6.1829921180247,0.008829483311835251,8.82948331183525,1
CO,MB-1,16,train,15,467,train,0.0005925022093895348,0.0005925022093895348,0.5925022093895348,0.000724588234339821,0.724588234339821,0.0015716759706097816,1.5716759706097816,0.0022011704301150015,2.2011704301150017,1
CO,MB-1,16,test,15,467,train,0.0005925022093895348,0.0006164911132838772,0.6164911132838772,0.0007719240734856222,0.7719240734856222,0.0018931896935906467,1.8931896935906467,0.002515692907257616,2.515692907257616,1
CO,MB-1,17,train,15,499,train,0.0005184287421817794,0.0005184287421817794,0.5184287421817794,0.0006279116428338945,0.6279116428338944,0.001332426015471927,1.332426015471927,0.0019265550685808874,1.9265550685808874,1
CO,MB-1,17,test,15,499,train,0.0005184287421817794,0.0005450367558974971,0.5450367558974971,0.0006696678784870355,0.6696678784870355,0.0016267343278563717,1.6267343278563717,0.002214669681192327,2.214669681192327,1
CO,MB-1,18,train,15,469,train,0.000617143626295244,0.000617143626295244,0.617143626295244,0.0007609830109849887,0.7609830109849887,0.0016728214268665886,1.6728214268665886,0.002302492914603521,2.302492914603521,1
CO,MB-1,18,test,15,469,train,0.000617143626295244,0.0006390036081191911,0.6390036081191911,0.0008109312618724235,0.8109312618724235,0.001996948243070451,1.996948243070451,0.0026262241621090032,2.6262241621090032,1
CO,MB-1,19,train,15,480,train,0.000569298492285275,0.000569298492285275,0.5692984922852751,0.0006936404366606015,0.6936404366606015,0.0014830604405839942,1.4830604405839942,0.00209978023277263,2.09978023277263,1
CO,MB-1,19,test,15,480,train,0.000569298492285275,0.0005924539445318159,0.5924539445318159,0.0007361165881183041,0.7361165881183042,0.0017894984244649637,1.7894984244649637,0.0023984435438885177,2.3984435438885177,1
CO,MB-1,20,train,15,499,train,0.0021796944332831544,0.0021796944332831544,2.1796944332831543,0.0026617151483003696,2.66171514830037,0.005734591010604084,5.734591010604085,0.008186210384565906,8.186210384565907,1
CO,MB-1,20,test,15,499,train,0.0021796944332831544,0.002317908314507701,2.3179083145077013,0.002880169223824693,2.880169223824693,0.006259972803746516,6.259972803746516,0.008625440600059986,8.625440600059985,1
CO,MB-1,21,train,15,371,train,0.00026236471811105034,0.00026236471811105034,0.26236471811105033,0.00040106006305581785,0.4010600630558179,0.0012200603822301037,1.2200603822301037,0.001501582363603593,1.501582363603593,1
CO,MB-1,21,test,15,371,train,0.00026236471811105034,0.00022304178311871036,0.22304178311871037,0.0003157152152521199,0.3157152152521199,0.0009420620387313727,0.9420620387313727,0.0012220525493697454,1.2220525493697454,1
CO,MB-1,22,train,15,495,train,0.0004696702497231614,0.0004696702497231614,0.4696702497231614,0.0005655346849146531,0.5655346849146531,0.0011939070680653252,1.1939070680653252,0.0017488203559746784,1.7488203559746784,1
CO,MB-1,22,test,15,495,train,0.0004696702497231614,0.000494843884151817,0.494843884151817,0.0006042687794992634,0.6042687794992634,0.001462060337869997,1.462060337869997,0.002012096428182536,2.012096428182536,1
CO,MB-1,23,train,15,493,train,0.00043256373760178397,0.00043256373760178397,0.43256373760178396,0.0006587119032782577,0.6587119032782577,0.001742101974001209,1.742101974001209,0.001967972757569547,1.9679727575695471,1
CO,MB-1,23,test,15,493,train,0.00043256373760178397,0.0004925069463897868,0.4925069463897868,0.0007591728666118743,0.7591728666118743,0.0019721293318344935,1.9721293318344935,0.002195595595815558,2.195595595815558,1
CO,MB-1,24,train,15,475,train,0.0007906984294198394,0.0007906984294198394,0.7906984294198394,0.0010053225123961642,1.0053225123961642,0.002371535499145788,2.3715354991457884,0.003094638306294306,3.094638306294306,1
CO,MB-1,24,test,15,475,train,0.0007906984294198394,0.0008371734307111578,0.8371734307111578,0.001095249930156629,1.095249930156629,0.0027847756960953096,2.7847756960953096,0.003518716175655967,3.518716175655967,1
CO,MB-1,25,train,15,495,train,0.0005059506807704783,0.0005059506807704783,0.5059506807704783,0.0006134956033416737,0.6134956033416737,0.0012922108984908531,1.2922108984908531,0.001863246323902279,1.863246323902279,1
CO,MB-1,25,test,15,495,train,0.0005059506807704783,0.0005291420191404494,0.5291420191404494,0.0006503465111694073,0.6503465111694072,0.0015688982255531447,1.5688982255531447,0.0021308075335577936,2.1308075335577934,1
CO,MB-1,26,train,15,499,train,0.0006452999723819094,0.0006452999723819094,0.6452999723819094,0.000786062085661996,0.786062085661996,0.00164896292528674,1.64896292528674,0.002346219940413924,2.346219940413924,1
CO,MB-1,26,test,15,499,train,0.0006452999723819094,0.0006678402139322433,0.6678402139322432,0.0008265936696810017,0.8265936696810017,0.0019831468381183437,1.9831468381183437,0.0026758533603618573,2.6758533603618573,1
CO,MB-1,27,train,15,499,train,0.000528736476273257,0.000528736476273257,0.5287364762732569,0.0006530135313942519,0.6530135313942519,0.0015259779419262154,1.5259779419262154,0.0020745325721141517,2.0745325721141517,1
CO,MB-1,27,test,15,499,train,0.000528736476273257,0.0005549989449898541,0.554998944989854,0.0007159987982608052,0.7159987982608053,0.001828787858032116,1.828787858032116,0.0023755286797194075,2.3755286797194075,1
CO,MB-1,28,train,15,498,train,0.002720598391009965,0.002720598391009965,2.720598391009965,0.0032320866784449763,3.2320866784449764,0.006716309844394697,6.716309844394697,0.010115600037311101,10.1156000373111,1
CO,MB-1,28,test,15,498,train,0.002720598391009965,0.0028593104340349654,2.8593104340349655,0.0034649887227705943,3.4649887227705944,0.007346273874777487,7.346273874777487,0.010645218968735215,10.645218968735215,1
CO,MB-1,29,train,15,482,train,0.0006294834448457465,0.0006294834448457465,0.6294834448457465,0.0007653652694079394,0.7653652694079394,0.0016150915153674283,1.6150915153674283,0.0023036636146900324,2.3036636146900324,1
CO,MB-1,29,test,15,482,train,0.0006294834448457465,0.0006542366107284074,0.6542366107284074,0.0008086787569076149,0.8086787569076149,0.0019485021390013013,1.9485021390013013,0.0026287213388434816,2.628721338843482,1
CO,MB-1,30,train,15,500,train,0.0023888950900312457,0.0023888950900312457,2.388895090031246,0.0028287783828652275,2.8287783828652273,0.005575409058658498,5.575409058658498,0.00919136297098927,9.19136297098927,1
CO,MB-1,30,test,15,500,train,0.0023888950900312457,0.0024791655970750983,2.4791655970750983,0.0029776291508028237,2.977629150802824,0.006071481168837961,6.071481168837961,0.00943581369903193,9.43581369903193,1
CO,MB-1,31,train,15,492,train,0.00048827762670952126,0.00048827762670952126,0.48827762670952124,0.0006023391758517134,0.6023391758517134,0.00141616852720311,1.41616852720311,0.0019323019661838803,1.9323019661838803,1
CO,MB-1,31,test,15,492,train,0.00048827762670952126,0.0005155368884029899,0.5155368884029898,0.0006636525324757456,0.6636525324757456,0.001704590584531207,1.704590584531207,0.0022164209530636803,2.2164209530636803,1
